loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), magADC[0], magADC[1], magADC[2], BaroAlt (cm), gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
65552, 443002379,   0,  -3, -18,   2,  28,  -9,   4,  -4,   2,   3,  -5, 1404, 0.000, 623, 178,  10, 268,  44, 111,  74, -1108, -11, 3372, 1392, 1404, 1458, 1362, 0, 0, IDLE, 1, 1
65568, 443018326,   3,   3,  -4,   3,  28,  -9,  -2,   0,   2,   3,  -5, 1404, 0.000, 623, 178,  10, 268,  10,  28, -11, -887, -526, 4575, 1418, 1382, 1452, 1364, 0, 0, IDLE, 1, 1
65584, 443034246,   4,   5,  11,   3,  29,  -9,  -2,  -4,   2,   3,  -5, 1404, 0.000, 623, 178,  10, 268,  -7,   0, -100, -690,  20, 4468, 1431, 1367, 1437, 1381, 0, 0, IDLE, 1, 1
65600, 443050163,   1,   4,   3,   3,  29,  -8,  -1,   0,   2,   3,  -5, 1404, 0.000, 637, 221,  15, 268,  27,  19, -59, -676, 567, 4140, 1429, 1373, 1445, 1369, 0, 0, IDLE, 1, 1
65616, 443066104,   0,   0,   0,   3,  29,  -8,   2,  -3,   2,   3,  -5, 1404, 0.000, 637, 221,  15, 268,  37,  66, -32, -714,  53, 4097, 1417, 1381, 1443, 1375, 0, 0, IDLE, 1, 1
65632, 443082039,   1,   0,   3,   3,  29,  -8,   6,   0,   2,   3,  -5, 1404, 0.000, 637, 221,  15, 268,  27,  71, -59, -632, -72, 4990, 1418, 1370, 1448, 1380, 0, 0, IDLE, 1, 1
65648, 443097990,   3,   7,   3,   4,  30,  -8,  -1,   5,   2,   3,  -5, 1405, 0.000, 637, 221,  15, 268,   3, -16, -54, -799, 195, 4621, 1436, 1362, 1458, 1364, 0, 0, IDLE, 1, 1
65664, 443113943,   3,   5,  15,   4,  31,  -8,  -2,   0,   2,   3,  -5, 1405, 0.000, 637, 221,  15, 268,  10,   1, -125, -571, 315, 2454, 1443, 1357, 1439, 1381, 0, 0, IDLE, 1, 1
65680, 443129892,   6,  11,   8,   4,  31,  -7,   2,   4,   2,   3,  -4, 1405, 0.000, 637, 221,  15, 268, -33, -66, -79, -1074, 189, 2661, 1440, 1346, 1462, 1372, 0, 0, IDLE, 1, 1
65696, 443145828,   2,  19,   5,   5,  33,  -7,  -2,   0,   2,   3,  -4, 1409, 0.000, 643, 195,   6, 268,  19, -165, -58, -1404, -175, 3256, 1454, 1354, 1468, 1360, 0, 0, IDLE, 1, 1
65712, 443161731,  -5,  12,  -1,   5,  34,  -7,  -5,  -4,   2,   3,  -3, 1415, 0.000, 643, 195,   6, 272, 101, -76, -19, -811, 178, 3734, 1454, 1386, 1460, 1360, 0, 0, IDLE, 1, 1
65728, 443177676, -11,  -1,   0,   4,  35,  -7,  -2,  -7,   2,   3,  -4, 1426, 0.000, 643, 195,   6, 272, 182,  81, -26, -701, -145, 4230, 1455, 1415, 1451, 1383, 0, 0, IDLE, 1, 1
65744, 443193620, -11,  -7,   2,   3,  34,  -7,   5,  -5,   2,   3,  -4, 1426, 0.017, 643, 195,   6, 274, 177, 153, -43, -523, -41, 4003, 1446, 1412, 1450, 1396, 0, 0, IDLE, 1, 1
65760, 443209561,  -8, -12, -10,   2,  33,  -8,   2,  -5,   2,   3,  -4, 1434, 0.017, 643, 195,   6, 275, 141, 215,  39, -764, -317, 4476, 1436, 1440, 1464, 1396, 0, 0, IDLE, 1, 1
65776, 443225497,  -4,  -9,   3,   1,  32,  -8,   0,   4,   2,   3,  -5, 1439, 0.000, 643, 195,   6, 275,  94, 180, -57, -1101, 613, 3826, 1464, 1420, 1468, 1404, 0, 0, IDLE, 1, 1
65792, 443241433,  10, -11,   4,   2,  31,  -7,   7,   1,   2,   2,  -6, 1441, 0.000, 648, 221,  19, 276, -81, 172, -65, -1047, 120, 4072, 1440, 1404, 1484, 1436, 0, 0, IDLE, 1, 1
65808, 443257367,  20,  -2,  -7,   3,  31,  -8,   7,   4,   2,   2,  -6, 1441, 0.000, 648, 221,  19, 276, -197,  73,   5, -1109,  39, 4384, 1429, 1393, 1519, 1423, 0, 0, IDLE, 1, 1
65824, 443273310,  12,   2,   3,   5,  31,  -8,  -5,   3,   2,   2,  -6, 1442, 0.000, 648, 221,  19, 276, -104,  12, -61, -1207, -218, 5197, 1461, 1399, 1495, 1413, 0, 0, IDLE, 1, 1
65840, 443289249,   8,  -1,  16,   5,  31,  -8,   0,  -3,   2,   1,  -5, 1450, 0.000, 648, 221,  19, 276, -61,  39, -133, -1175, -52, 3921, 1472, 1402, 1482, 1444, 0, 0, IDLE, 1, 1
65856, 443305186,   6,   1, -14,   6,  31,  -7,   3,  -2,   2,   1,  -5, 1456, 0.000, 648, 221,  19, 276, -34,   6,  51, -1074, 388, 4717, 1450, 1432, 1522, 1420, 0, 0, IDLE, 1, 1
65872, 443321115,   5,   4,   9,   7,  31,  -8,   1,   2,   2,   1,  -5, 1463, 0.000, 648, 221,  19, 276, -23, -29, -91, -1094, -160, 4442, 1488, 1412, 1512, 1440, 0, 0, IDLE, 1, 1
65888, 443337029,   3,   4,  -1,   7,  32,  -8,  -2,  -3,   2,   1,  -5, 1463, 0.000, 679, 214,  49, 276,  11, -36, -31, -1141,  19, 5133, 1479, 1431, 1513, 1429, 0, 0, IDLE, 1, 1
65904, 443352987,  -1,   1,  -2,   7,  32,  -8,  -4,  -6,   2,   1,  -6, 1469, 0.000, 679, 214,  49, 276,  59,   8, -27, -1141, 181, 4004, 1484, 1450, 1508, 1434, 0, 0, IDLE, 1, 1
65920, 443368931,   2,   4,  27,   7,  33,  -7,   2,  -2,   2,   1,  -6, 1476, 0.000, 679, 214,  49, 276,  12, -35, -206, -594, 349, 4713, 1520, 1410, 1502, 1472, 0, 0, IDLE, 1, 1
65936, 443384857,  -6,  -1, -10,   7,  33,  -7,  -4,  -3,   2,   0,  -5, 1481, 0.000, 679, 214,  49, 276, 112,  12,  28, -910, -22, 5732, 1496, 1472, 1524, 1432, 0, 0, IDLE, 1, 1
65952, 443400806, -12,  -4,  -5,   6,  33,  -8,  -5,  -3,   2,   0,  -5, 1481, 0.000, 679, 214,  49, 276, 185,  42,  -5, -755, -577, 4788, 1505, 1479, 1509, 1431, 0, 0, IDLE, 1, 1
65968, 443416754, -16,   0,  -8,   5,  32,  -8,   0,   6,   2,   1,  -5, 1490, 0.000, 679, 214,  49, 276, 232,  19,  12, -952, 152, 4710, 1523, 1479, 1533, 1425, 0, 0, IDLE, 1, 1
65984, 443432711,  -7,  -3,  -6,   4,  32,  -9,   5,  -3,   3,   0,  -6, 1499, 0.000, 679, 214,  49, 276, 154,  32,  -2, -427, -1395, 3795, 1508, 1486, 1542, 1460, 0, 0, IDLE, 1, 1
66000, 443448671,   6,  -5, -11,   4,  32,  -9,   8,  -2,   5,   0,  -6, 1509, 0.000, 671, 228,  67, 276,  45,  58,  28,  74, -2940, 5768, 1496, 1486, 1572, 1482, 0, 0, IDLE, 1, 1
66016, 443464621,  14,   2, -25,   4,  32,  -9,   0,   3,   7,   0,  -6, 1516, 0.000, 671, 228,  67, 276, -11, -33, 112, 207, -1916, 3471, 1501, 1495, 1605, 1463, 0, 0, IDLE, 1, 1
66032, 443480555,  21,   4,   9,   6,  32, -10,   2,   0,   7,   0,  -6, 1516, 0.000, 671, 228,  67, 276, -92, -52, -93, -251, -504, 4444, 1522, 1452, 1582, 1508, 0, 0, IDLE, 1, 1
66048, 443496476,  18,   6,   0,   8,  33,  -9,  -6,   1,   9,   0,  -6, 1520, 0.000, 671, 228,  67, 276,  -5, -87, -40, 222, -1576, 3630, 1531, 1469, 1589, 1491, 0, 0, IDLE, 1, 1
66064, 443512395,   7,  10, -12,   9,  34,  -9,  -8,  -1,  11,   0,  -6, 1523, 0.000, 671, 228,  67, 276, 178, -129,  33, -197, -363, 4037, 1537, 1493, 1595, 1467, 0, 0, IDLE, 1, 1
66080, 443528347, -10,   7,   4,   9,  34, -10, -10,  -3,  12,   0,  -6, 1524, 0.000, 671, 228,  67, 276, 407, -97, -64, 739, -2082, 3302, 1567, 1503, 1557, 1469, 0, 0, IDLE, 1, 1
66096, 443544316, -24,  -4, -18,   7,  35, -10,  -9,  -5,  13,   0,  -6, 1532, 0.000, 746, 221,  92, 276, 596,  51,  72,  79, -1076, 3438, 1556, 1560, 1560, 1452, 0, 0, IDLE, 1, 1
66112, 443560221, -22,  -9, -17,   5,  34, -11,   7,  -4,  13,   0,  -6, 1532, 0.000, 746, 221,  92, 276, 581, 103,  66, -774, -273, 4180, 1535, 1549, 1571, 1473, 0, 0, IDLE, 1, 1
66128, 443576170,  -1,  -4,  20,   4,  33, -12,  11,   2,  15,   0,  -5, 1541, 0.000, 746, 221,  92, 276, 369,  41, -157, -423,  82, 4538, 1566, 1488, 1578, 1532, 0, 0, IDLE, 1, 1
66144, 443592093,  21,   6,  -6,   5,  33, -11,   5,   6,  19,   0,  -5, 1552, 0.026, 746, 221,  92, 276, 195, -85,   6, -629, 382, 3425, 1549, 1493, 1645, 1521, 0, 0, IDLE, 1, 1
66160, 443608038,  25,   8,  -5,   7,  34, -12,  -8,  -3,  22,   0,  -5, 1557, 0.026, 746, 221,  92, 276, 222, -101,  -5, -779, 312, 4102, 1555, 1511, 1637, 1525, 0, 0, IDLE, 1, 1
66176, 443623990,   4,   3,  16,   9,  35, -12, -14,  -3,  22,   0,  -5, 1557, 0.026, 746, 221,  92, 276, 478, -48, -133, -373, -191, -2353, 1597, 1519, 1587, 1525, 0, 0, IDLE, 1, 1
66192, 443639936,  -8,  -4,  -2,   8,  35, -12,   0,  -4,  20,   0,  -6, 1558, 0.000, 774, 258,  85, 276, 574,  42, -28, -581, 278, 3536, 1571, 1545, 1599, 1517, 0, 0, IDLE, 1, 1
66208, 443655869, -16,   1, -22,   7,  35, -13,  -3,   7,  18,   0,  -6, 1558, 0.000, 774, 258,  85, 276, 626, -21,  98, -874, -27, 4862, 1578, 1562, 1624, 1468, 0, 0, IDLE, 1, 1
66224, 443671809, -14,  10, -15,   6,  35, -14,   4,   2,  16,   0,  -6, 1558, 0.000, 774, 258,  85, 276, 550, -134,  55, -395, -1289, 4467, 1580, 1544, 1630, 1478, 0, 0, IDLE, 1, 1
66240, 443687749,  -3,   1, -27,   5,  36, -14,   7,  -8,  15,   0,  -6, 1558, 0.000, 774, 258,  85, 276, 398, -27, 126, 1060, -344, 3946, 1537, 1561, 1637, 1497, 0, 0, IDLE, 1, 1
66256, 443703691,   5,  -3,   7,   5,  36, -14,   4,   0,  15,   0,  -6, 1558, 0.000, 774, 258,  85, 276, 293,  38, -87, -694, 489, 5675, 1570, 1518, 1612, 1532, 0, 0, IDLE, 1, 1
66272, 443719613,   4,   0,  -6,   5,  35, -14,  -2,   1,  14,   0,  -6, 1559, 0.000, 774, 258,  85, 276, 282,  -8,  -6, -1277, 1319, 4612, 1568, 1536, 1622, 1510, 0, 0, IDLE, 1, 1
66288, 443735557,   1,   1, -16,   6,  36, -15,  -2,   1,  13,   0,  -6, 1559, 0.053, 774, 258,  85, 276, 295, -26,  63, -1207, 889, 2561, 1561, 1547, 1633, 1495, 0, 0, IDLE, 1, 1
66304, 443751472,  -9,   7,  -6,   5,  36, -15,  -4,   3,  11,   0,  -5, 1559, 0.053, 719, 255,  76, 276, 373, -89,  -2, -1236, -596, 2650, 1592, 1542, 1618, 1484, 0, 0, IDLE, 1, 1
66320, 443767405, -32,  -2,  13,   3,  36, -15, -12,  -6,  11,   0,  -5, 1559, 0.053, 719, 255,  76, 280, 645,  25, -117, -1226, -163, 4277, 1626, 1574, 1548, 1488, 0, 0, IDLE, 1, 1
66336, 443783351, -27,  -6,  -6,   0,  36, -15,  15,  -3,  10,   0,  -5, 1559, 0.000, 719, 255,  76, 280, 560,  64,   2, -931, -995, 4109, 1577, 1565, 1595, 1499, 0, 0, IDLE, 1, 1
66352, 443799309,  -9,   0, -16,  -2,  35, -14,   6,   7,   8,   0,  -5, 1558, 0.000, 719, 255,  76, 282, 293,  -6,  62, -601, -1201, 1733, 1575, 1551, 1625, 1481, 0, 0, IDLE, 1, 1
66368, 443815246,  15,  18,  -8,  -1,  36, -14,  17,   6,   6,   0,  -5, 1557, 0.000, 719, 255,  76, 282, -44, -230,  15, -1035, -778, 2364, 1564, 1488, 1670, 1506, 0, 0, IDLE, 1, 1
66384, 443831186,  30,  24,  35,   1,  39, -14,   4,  -4,   4,   0,  -5, 1557, 0.000, 719, 255,  76, 284, -273, -296, -248, -1346,   7, 1567, 1602, 1442, 1630, 1554, 0, 0, IDLE, 1, 1
66400, 443847137,  14,  -9,  -8,   3,  39, -13,  -9, -20,   4,   0,  -5, 1557, 0.000, 759, 386, 105, 288, -84, 100,  16, -875, -768, 325, 1538, 1560, 1596, 1534, 0, 0, IDLE, 1, 1
66416, 443863070,  -3, -34,  -3,   4,  37, -13, -13, -10,   2,   1,  -4, 1557, 0.000, 759, 386, 105, 288,  85, 428, -10, -1147, -84, 2017, 1546, 1592, 1554, 1536, 0, 0, IDLE, 1, 1
66432, 443878991, -13, -32,   3,   3,  34, -14,  -2,   6,   2,   1,  -4, 1557, 0.000, 759, 386, 105, 294, 199, 409, -44, -1209,  27, 3251, 1566, 1572, 1564, 1526, 0, 0, IDLE, 1, 1
66448, 443894914,  -9,  -6,  -6,   2,  32, -13,   5,  14,   2,   1,  -5, 1557, 0.000, 759, 386, 105, 298, 156,  93,   2, -1137, -986, 4077, 1580, 1538, 1614, 1496, 0, 0, IDLE, 1, 1
66464, 443910854,   3,  12, -16,   1,  32, -14,   7,   3,   2,   1,  -5, 1557, 0.000, 759, 386, 105, 298,  -2, -130,  66, -1291, -761, 3659, 1563, 1529, 1645, 1491, 0, 0, IDLE, 1, 1
66480, 443926784,   3,  14,   0,   2,  34, -14,   0,   0,   2,   1,  -5, 1557, 0.000, 759, 386, 105, 303,   8, -150, -38, -243, -310, 4830, 1586, 1518, 1624, 1500, 0, 0, IDLE, 1, 1
66496, 443942739,   4,  15,  -8,   2,  35, -14,   0,  -1,   2,   1,  -5, 1557, 0.000, 763, 258,  48, 303, -14, -165,  16, -608, -425, 4927, 1578, 1524, 1634, 1492, 0, 0, IDLE, 1, 1
66512, 443958685,   5,   4,  23,   3,  36, -15,   1,  -9,   2,   1,  -4, 1557, 0.000, 763, 258,  48, 309, -17, -35, -167, 264, -916, 4157, 1587, 1509, 1589, 1543, 0, 0, IDLE, 1, 1
66528, 443974652,  -3, -19,   0,   3,  35, -14,  -3, -10,   2,   1,  -2, 1556, 0.000, 763, 258,  48, 317,  84, 252, -18, -365,   5, 5600, 1551, 1567, 1573, 1533, 0, 0, IDLE, 1, 1
66544, 443990598,  -1, -23, -17,   2,  33, -14,   2,   5,   2,   1,  -2, 1556, 0.000, 763, 258,  48, 317,  55, 307,  89, -767, 487, 3741, 1537, 1569, 1605, 1513, 0, 0, IDLE, 1, 1
66560, 444006546,   9, -12,  24,   3,  31, -14,  -1,   8,   2,   1,   1, 1555, 0.000, 763, 258,  48, 325, -66, 171, -144, -1034, 276, 3547, 1581, 1507, 1583, 1549, 0, 0, IDLE, 1, 1
66576, 444022502,   7,   8,  -3,   4,  31, -13,  -2,   9,   2,   1,   4, 1554, 0.000, 763, 258,  48, 325, -43, -84,  38, -747, -60, 3187, 1577, 1513, 1627, 1499, 0, 0, IDLE, 1, 1
66592, 444038441,  -1,  23,  21,   4,  33, -13,  -5,   6,   2,   1,   4, 1553, 0.000, 763, 258,  48, 333,  55, -269, -109, -745, -500, 2756, 1625, 1485, 1605, 1497, 0, 0, IDLE, 1, 1
66608, 444054390,  -7,  22, -15,   4,  35, -12,  -3,  -7,   2,   1,   3, 1554, 0.000, 732, 348,  72, 341, 135, -250, 106, -1166, 609, 4023, 1583, 1537, 1625, 1471, 0, 0, IDLE, 1, 1
66624, 444070319, -10,   1,  -8,   3,  36, -13,   0, -12,   2,   1,   3, 1554, 0.000, 732, 348,  72, 341, 170,   7,  63, -768, -178, 5785, 1565, 1557, 1593, 1501, 0, 0, IDLE, 1, 1
66640, 444086251,  -6, -13,  35,   2,  36, -13,   4,  -5,   2,   1,  -1, 1555, 0.000, 732, 348,  72, 349, 118, 179, -222, -913, -79, 5657, 1595, 1515, 1551, 1559, 0, 0, IDLE, 1, 1
66656, 444102193,  -2, -29,   0,   2,  34, -12,   4, -13,   2,   1,  -3, 1556, 0.000, 732, 348,  72, 361,  66, 379, -21, -723, 156, 3194, 1532, 1572, 1564, 1556, 0, 0, IDLE, 1, 1
66672, 444118129,   4, -35,   5,   2,  30, -12,   4,   4,   2,   1,  -4, 1557, 0.000, 732, 348,  72, 361,  -5, 445, -60, -929, -45, 1873, 1539, 1555, 1573, 1561, 0, 0, IDLE, 1, 1
66688, 444134056,  -3, -10,  11,   2,  28, -12,  -8,  15,   2,   1,  -4, 1557, 0.000, 732, 348,  72, 368,  77, 136, -98, -1129, -247, 3483, 1598, 1534, 1582, 1514, 0, 0, IDLE, 1, 1
66704, 444150035, -15,   7,  -8,   1,  29, -12,  -2,   4,   2,   1,  -4, 1557, 0.044, 703, 315,  90, 376, 229, -64,  23, -1252, -246, 4628, 1593, 1553, 1601, 1481, 0, 0, IDLE, 1, 1
66720, 444165932,  -6,   9,   3,   0,  30, -12,   6,  -4,   2,   1,  -5, 1557, 0.044, 703, 315,  90, 376, 122, -96, -55, -1100, 318, 4373, 1583, 1531, 1601, 1513, 0, 0, IDLE, 1, 1
66736, 444181857,   2,   8,  -2,   0,  30, -12,   5,   6,   2,   0,  -6, 1557, 0.000, 703, 315,  90, 384,  22, -105, -26, -295,  46, 2918, 1580, 1520, 1622, 1506, 0, 0, IDLE, 1, 1
66752, 444197794,   7,  26,  -2,   0,  32, -11,   7,   8,   2,   0,  -6, 1557, 0.000, 703, 315,  90, 384, -46, -322, -28, -901, -51, 4797, 1596, 1490, 1650, 1492, 0, 0, IDLE, 1, 1
66768, 444213764,   9,  26,  14,   1,  35, -11,  -4,  -5,   2,   0,  -6, 1557, 0.000, 703, 315,  90, 392, -74, -330, -124, -862, -258, 3394, 1610, 1492, 1616, 1510, 0, 0, IDLE, 1, 1
66784, 444229732,   2,   9,  -2,   1,  36, -11,  -7, -11,   2,   0,  -6, 1557, 0.000, 703, 315,  90, 400,  19, -115, -27, -1165,  21, 4754, 1582, 1540, 1600, 1506, 0, 0, IDLE, 1, 1
66800, 444245668,  -5, -10, -27,   1,  36, -12,   2, -10,   2,   0,  -5, 1558, 0.000, 718, 316,  58, 400, 107, 119, 129, -1082, -372, 2145, 1537, 1583, 1611, 1501, 0, 0, IDLE, 1, 1
66816, 444261606,  -3, -21,  27,   1,  35, -12,   0,  -4,   2,   0,  -5, 1558, 0.000, 718, 316,  58, 405,  76, 255, -197, -1396, 225, 4762, 1585, 1535, 1551, 1561, 0, 0, IDLE, 1, 1
66832, 444277534,   7, -23, -12,   1,  32, -12,   0,   2,   2,   1,  -5, 1558, 0.000, 718, 316,  58, 405, -47, 301,  43, -1578, 270, 4357, 1537, 1563, 1601, 1531, 0, 0, IDLE, 1, 1
66848, 444293463,   0,   0,  13,   1,  31, -11,   0,  15,   2,   1,  -5, 1558, 0.000, 718, 316,  58, 411,  38,  18, -117, -1727, 129, -232, 1605, 1509, 1603, 1515, 0, 0, IDLE, 1, 1
66864, 444309388,   3,  21,  -8,   1,  32, -12,   2,   8,   2,   1,  -5, 1558, 0.000, 718, 316,  58, 418,  -3, -235,  18, -917, -535, -42, 1593, 1511, 1645, 1483, 0, 0, IDLE, 1, 1
66880, 444325362,  -5,  21,  17,   1,  34, -12,  -6,  -5,   2,   1,  -5, 1557, 0.000, 718, 316,  58, 418, 102, -236, -138, -719, -608, 3307, 1622, 1512, 1592, 1502, 0, 0, IDLE, 1, 1
66896, 444341300, -12,  -1,  -9,   1,  35, -11,  -3, -13,   2,   1,  -5, 1557, 0.000, 718, 316,  58, 422, 185,  28,  22, -1243, 354, 1383, 1572, 1570, 1584, 1502, 0, 0, IDLE, 1, 1
66912, 444357238, -11, -19,   4,   0,  34, -11,   3,  -8,   2,   1,  -5, 1557, 0.000, 764, 310,  47, 428, 175, 246, -61,   6, 454, 4491, 1565, 1565, 1563, 1535, 0, 0, IDLE, 1, 1
66928, 444373164,  -6, -22, -20,  -1,  32, -12,   1,   2,   2,   1,  -5, 1557, 0.000, 764, 310,  47, 428, 123, 291,  84, -1585, 409, 5362, 1543, 1583, 1595, 1507, 0, 0, IDLE, 1, 1
66944, 444389112,  10,  -6,   5,  -1,  31, -11,   9,  10,   2,   1,  -4, 1557, 0.000, 764, 310,  47, 432, -76,  99, -57, -1881, -340, 4351, 1568, 1510, 1616, 1534, 0, 0, IDLE, 1, 1
66960, 444405034,  13,  16,  -4,   0,  31, -12,   0,  11,   2,   1,  -4, 1557, 0.000, 764, 310,  47, 432, -123, -173,  -5, -1552, -144, 115, 1586, 1502, 1644, 1496, 0, 0, IDLE, 1, 1
66976, 444420963,   0,  32,   0,   1,  34, -11, -10,   2,   2,   1,  -4, 1558, 0.000, 764, 310,  47, 437,  43, -370, -27, -2428, 685, 3458, 1624, 1510, 1628, 1470, 0, 0, IDLE, 1, 1
66992, 444436881,  -3,  19,  -4,   1,  37, -10,  -2, -13,   2,   1,  -4, 1558, 0.017, 764, 310,  47, 440,  84, -214,   1, -934,  99, 131, 1591, 1533, 1611, 1497, 0, 0, IDLE, 1, 1
67008, 444452836,  -1, -12,  -6,   1,  37, -11,   1, -19,   2,   2,  -4, 1557, 0.017, 717, 324,  60, 440,  61, 188,   8, -1428, -344, 542, 1545, 1567, 1581, 1535, 0, 0, IDLE, 1, 1
67024, 444468786,  -2, -25,  -2,   1,  35, -11,  -3,   0,   2,   2,  -4, 1557, 0.000, 717, 324,  60, 442,  70, 350, -18, -1615, 676, 1217, 1558, 1564, 1576, 1530, 0, 0, IDLE, 1, 1
67040, 444484705,   1, -18,   0,   1,  33, -12,   3,   6,   2,   2,  -3, 1557, 0.000, 717, 324,  60, 443,  27, 266, -21, -235, 422, 2012, 1561, 1543, 1595, 1529, 0, 0, IDLE, 1, 1
67056, 444500644,   8,  -5,  15,   1,  32, -10,   0,   7,   2,   2,  -3, 1557, 0.000, 717, 324,  60, 443, -57, 110, -118, -1293, -140, 4111, 1587, 1509, 1595, 1537, 0, 0, IDLE, 1, 1
67072, 444516572,   6,  11, -11,   2,  32, -11,  -3,   2,   1,   3,  -3, 1557, 0.000, 717, 324,  60, 447, -55, -66,  44, -1523, -2485, 3989, 1575, 1529, 1629, 1495, 0, 0, IDLE, 1, 1
67088, 444532532,  -5,   8,   3,   2,  33, -10,  -4,  -3,   0,   3,  -3, 1557, 0.000, 717, 324,  60, 447,  58, -30, -45, -1579, -132, 4165, 1595, 1533, 1595, 1505, 0, 0, IDLE, 1, 1
67104, 444548468, -18,   2, -17,   1,  34, -11,  -8,  -5,  -2,   3,  -3, 1558, 0.000, 744, 284,  50, 453, 158,  38,  81, -844, -89, 3005, 1586, 1580, 1592, 1474, 0, 0, IDLE, 1, 1
67120, 444564397, -20,  -7,  -2,  -1,  33, -12,   2,  -3,  -5,   2,  -3, 1557, 0.000, 744, 284,  50, 460, 117, 130, -12, -1175, -465, 1596, 1585, 1567, 1575, 1501, 0, 0, IDLE, 1, 1
67136, 444580342, -12,  -7,  -4,  -2,  33, -11,   4,   0,  -5,   2,  -3, 1557, 0.000, 744, 284,  50, 460,  23, 131,  -2, -1400, -397, 3226, 1578, 1556, 1588, 1506, 0, 0, IDLE, 1, 1
67152, 444596278,   2,   0,  19,  -3,  32, -12,   7,   4,  -7,   2,  -3, 1557, 0.000, 744, 284,  50, 468, -207,  48, -143, -1529,  56, 4631, 1594, 1508, 1592, 1534, 0, 0, IDLE, 1, 1
67168, 444612222,   3,  -3,   7,  -3,  32, -11,   4,  -3, -10,   1,  -4, 1557, 0.000, 744, 284,  50, 479, -292,  63, -68, -1375, 363, 3710, 1575, 1531, 1591, 1531, 0, 0, IDLE, 1, 1
67184, 444628161,  11,   1, -15,  -2,  32, -12,   2,   4, -10,   1,  -4, 1558, 0.000, 744, 284,  50, 479, -386,   3,  67, -1597, -538, 2030, 1557, 1537, 1633, 1505, 0, 0, IDLE, 1, 1
67200, 444644102,   9,   1,   9,  -1,  32, -12,  -3,  -3, -10,   1,  -4, 1558, 0.000, 744, 284,  50, 492, -364,   4, -83, -568, -574, 4402, 1580, 1526, 1596, 1530, 0, 0, IDLE, 1, 1
67216, 444660035,  10,  -2,   9,   0,  32, -12,   2,  -4, -10,   1,  -4, 1558, 0.000, 759, 342,  59, 492, -368,  51, -84, -314, -330, 4119, 1569, 1523, 1599, 1541, 0, 0, IDLE, 1, 1
67232, 444675958,  10,   1,  -8,   1,  32, -11,  -1,   7, -11,   1,  -3, 1558, 0.000, 759, 342,  59, 504, -393,   6,  31, -965,  -2, 4183, 1569, 1527, 1627, 1509, 0, 0, IDLE, 1, 1
67248, 444691917,  -7,   3,   2,   1,  32, -12, -10,   0, -12,   0,  -3, 1558, 0.000, 759, 342,  59, 514, -214, -50, -38, -428, -177, 3579, 1599, 1549, 1587, 1497, 0, 0, IDLE, 1, 1
67264, 444707858, -16,  -7,   3,   0,  32, -13,  -5,  -4, -12,   0,  -3, 1559, 0.000, 759, 342,  59, 514, -110,  82, -41, -605, -141, 3123, 1591, 1569, 1569, 1507, 0, 0, IDLE, 1, 1
67280, 444723797, -11,  -4,  -2,  -1,  31, -13,   3,   2, -12,   0,  -3, 1559, 0.000, 759, 342,  59, 527, -167,  51, -13, -898, 264, 4031, 1582, 1554, 1594, 1506, 0, 0, IDLE, 1, 1
67296, 444739729,   1,  -2,   3,  -2,  31, -13,   9,   4, -12,   0,  -3, 1559, 0.000, 759, 342,  59, 538, -319,  27, -45, -1434, -675, 3134, 1574, 1528, 1610, 1524, 0, 0, IDLE, 1, 1
67312, 444755669,  19,   0, -32,  -1,  31, -13,   1,  -7, -11,   0,  -4, 1558, 0.000, 762, 346,  76, 538, -511,  -4, 165, -202, -165, 1909, 1518, 1560, 1646, 1508, 0, 0, IDLE, 1, 1
67328, 444771606,  20,  -5,  20,   1,  31, -13,  -3,  -5,  -9,   0,  -4, 1558, 0.000, 762, 346,  76, 544, -468,  61, -148, -504, -426, 4526, 1568, 1512, 1590, 1562, 0, 0, IDLE, 1, 1
67344, 444787542,  24,  -8, -11,   3,  30, -14,  -3,  -4,  -7,   0,  -4, 1558, 0.000, 762, 346,  76, 544, -474,  97,  42, -855, -205, 3883, 1527, 1541, 1625, 1539, 0, 0, IDLE, 1, 1
67360, 444803490,   7, -11,  30,   5,  29, -15, -13,  -3,  -7,   0,  -4, 1558, 0.000, 762, 346,  76, 551, -269, 134, -210, -673, -421, 3488, 1589, 1529, 1557, 1557, 0, 0, IDLE, 1, 1
67376, 444819440,  -3,  -9, -22,   5,  28, -14,  -6,   9,  -5,   1,  -3, 1558, 0.000, 762, 346,  76, 566, -96, 128, 108, -959, -318, 1803, 1554, 1570, 1618, 1490, 0, 0, IDLE, 1, 1
67392, 444835384, -12,  -1,   5,   4,  28, -13,  -4,   1,  -3,   1,  -3, 1559, 0.000, 762, 346,  76, 566,  62,  34, -56, -807, -653, 3649, 1591, 1551, 1583, 1511, 0, 0, IDLE, 1, 1
